symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d
STORJUSDT,STORJ,Speculative,,0.0966,78095.0644,1.364,45.69067123506361,-0.0006865219836530829,0.09776799999999998,0.12455149999999994,0.43131045332927975,0.22102425876010778,0.13297394429469897,0.005059483190027751,0.6781843763416643,0.09011111111111109,0.10691388888888892,evening_star_4h,0,1,baissier,365,0,0,30,,,17.0,37.0,95.5,47.0,37.5,54.36,False,False,,0,,,,53
BEAMXUSDT,BEAMX,Speculative,,0.001945,229590.824023,2.368,51.50459847490321,-1.0350849890068211e-05,0.0018782600000000003,0.002856655,0.4610691243180658,0.3855094924447888,0.24564122433165442,0.016715780889060384,0.7455336004765449,0.001728527777777778,0.002410722222222222,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,57.0,75.5,47.0,19.9,54.31,False,False,,0,,,,52
ENJUSDT,ENJ,Mid,283,0.05456,1678670.575622,0.055,53.753140608212185,-0.002205776707087225,0.038574599999999994,0.03242100000000001,2.5140588497194765,0.3935412026726058,0.3935412026726058,0.003923602249146741,0.1812893659372307,0.01850583333333333,0.06459166666666666,downtrend,0,1,baissier,365,0,0,30,,,31.0,73.0,41.5,68.0,30.6,54.21,False,False,,0,,,,54
PLUMEUSDT,PLUME,Mid,408,0.0117,1397577.52366,2.273,49.79895535654896,-0.0001842365936579475,0.0111726,0.02172769999999999,0.9060460968237692,0.3177083333333334,0.15090252707581228,0.04607038665965438,0.5411958475874566,0.009310833333333332,0.013111388888888888,macd_bearish_cross|double_top_90d,0,2,baissier,259,0,0,30,,,28.1,57.0,73.0,68.0,0,54.21,False,False,,0,,,,47
QIUSDT,QI,Speculative,,0.00183,1975963.21521,5.172,61.54080174825934,1.3288865971009397e-05,0.0015723999999999994,0.0029047,0.8694438590529052,0.4603174603174603,0.27380952380952384,0.017716424003155255,0.703035113215195,0.0014186111111111114,0.0022672222222222217,rsi_bearish_divergence|uptrend,1,1,mixte,365,0,0,30,,,17.0,57.0,65.0,68.0,33.2,54.06,False,False,,0,,,,53
CFXUSDT,CFX,Mid,141,0.06103,1480816.68471,1.717,55.02420920039492,-6.782559958265532e-05,0.05806039999999999,0.06999739999999996,0.9358108265537514,0.2570999248685199,0.10315820543093275,0.01271340353506108,0.7053163725251338,0.04720833333333332,0.06327611111111113,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,57.0,65.0,68.0,19.9,54.03,False,False,,0,,,,50
ATUSDT,AT,Speculative,512,0.1963,2956341.70022,17.054,74.88901196472253,0.00253145719892798,0.15598800000000002,,0.9312371909422288,0.2304199772985244,0.0,0.03061689838556927,0.2788036447986315,0.14017777777777776,0.17155277777777778,macd_bullish_cross|double_bottom_90d,2,0,haussier,158,0,0,30,,,11.3,36.0,83.5,68.0,63.3,53.98,False,False,,0,,,,54
GRTUSDT,GRT,Mid,160,0.02474,620165.49495,2.358,50.54832795856348,1.5410313168793784e-06,0.02477259999999999,0.037765049999999994,0.4749847882758346,0.2107215104517869,0.1665542818610924,0.010143493101486732,0.8391474375080241,0.02374861111111111,0.028353611111111114,double_top_90d|support_bounce|uptrend,2,1,haussier,365,0,0,30,,,31.0,37.0,87.5,57.5,36.2,53.9,False,False,,0,,,,52
NEARUSDT,NEAR,Etabli,50,1.297,4493261.0246,0.777,43.13574787554871,-0.015396124901817531,1.31922,1.5750599999999986,0.4848061122469348,0.2201342281879195,0.13020134228187916,0.0018686515373172454,0.752148911766999,1.008,1.4158611111111108,,0,0,neutre,365,0,0,30,,,45.0,28.0,87.5,68.0,50,53.89,False,False,,0,,,,49
TIAUSDT,TIA,Mid,137,0.3555,2145616.667888,1.746,52.37298506325438,-0.0027511781103535804,0.3336979999999999,0.513998,1.0622023366097249,0.25722468107263735,0.1740344346207539,0.013202546257669397,0.708587299498541,0.29341666666666666,0.3796694444444444,,0,0,neutre,365,0,0,30,,,31.0,57.0,54.5,68.0,50,53.85,False,False,,0,,,,56
1000SATSUSDT,1000SATS,Speculative,,1.514e-05,5258126.19233196,9.393,59.06126285133196,-6.754766799163757e-08,1.2492999999999999e-05,1.551079999999999e-05,1.5873555619831972,0.2718918918918919,0.181081081081081,0.05112784698533167,0.5291673752143288,1.0466111111111112e-05,1.5283611111111113e-05,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,17.0,57.0,52.0,78.5,62.4,53.84,False,False,,0,,,,58
JOEUSDT,JOE,Speculative,,0.0476,192596.384562,0.211,54.54969988733943,-0.00023975717346047597,0.043586,0.06127399999999999,1.8124692828167792,0.24137931034482768,0.17931034482758618,0.04752749700172519,0.5922706533279,0.03547777777777778,0.05003611111111111,,0,0,neutre,365,0,0,30,,,17.0,57.0,64.0,47.0,50,53.81,False,False,,0,,,,57
IMXUSDT,IMX,Mid,234,0.1678,121362.827705,0.119,53.51708831756957,-0.0009715863884912721,0.156972,0.25220649999999994,0.7756886505991206,0.27922077922077915,0.09361471861471853,0.0028299722985795322,0.7723168953669743,0.14011111111111108,0.1786083333333333,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,57.0,69.5,47.0,19.9,53.77,False,False,,0,,,,51
FETUSDT,FET,Mid,110,0.2062,6631636.93808,3.879,45.808705551534686,-0.0006711157358346804,0.22417800000000004,0.22739150000000008,0.6792419987448242,0.24711316397228633,0.20631254811393374,0.009517185561500807,0.7353432129716629,0.15008055555555555,0.24554999999999996,,0,0,neutre,365,0,0,30,,,31.0,37.0,77.0,78.5,50,53.7,False,False,,0,,,,53
POLYXUSDT,POLYX,Mid,423,0.0479,129027.79006,-0.208,45.813575006356906,-0.0005100859960174338,0.048184,0.056611500000000044,0.7617364751830484,0.18215613382899634,0.11460258780036976,0.006356574321054216,0.5309817482743752,0.0405,0.052625000000000005,,0,0,neutre,365,0,0,30,,,31.0,37.0,85.0,47.0,50,53.7,False,False,,0,,,,55
FLUXUSDT,FLUX,Speculative,741,0.0668,454460.569589,4.538,54.84683200321686,-0.0005805434665030274,0.05847,0.09164999999999995,0.8735119965758843,0.4287484510532837,0.17472118959107794,0.010086888403008497,0.5731388346983369,0.05082500000000001,0.07452222222222223,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,57.0,73.0,47.0,19.9,53.52,False,False,,0,,,,52
MAGICUSDT,MAGIC,Speculative,,0.0645,318813.8876,-0.309,50.975492526066475,-0.0003383558415701786,0.06220600000000001,0.08865350000000002,0.6889006143838715,0.27473958333333326,0.15885416666666655,0.0029592517692263298,0.6669269866165453,0.05752222222222222,0.07228333333333332,macd_bearish_cross|doji_4h,0,1,baissier,365,0,0,30,,,17.0,57.0,73.0,47.0,19.9,53.52,False,False,,0,,,,52
SCRUSDT,SCR,Speculative,,0.04599,297524.365537,3.047,53.51159965963371,-1.1282822192834369e-05,0.0440602,0.07817734999999998,0.7952020255128651,0.3559433651629898,0.24464932499176828,0.006406956603089723,0.6670336851785178,0.040396388888888884,0.05189361111111111,macd_bearish_cross|doji_4h,0,1,baissier,365,0,0,30,,,17.0,57.0,73.0,47.0,19.9,53.52,False,False,,0,,,,52
LQTYUSDT,LQTY,Speculative,687,0.306,197831.2841,2.0,53.91518828626418,-0.0008110740245597598,0.28906,0.3731450000000001,0.6224005413858579,0.26923076923076916,0.15934065934065933,0.05330408558846302,0.49753686626256005,0.266638888888889,0.32930555555555546,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,57.0,73.0,47.0,19.9,53.52,False,False,,0,,,,52
TURTLEUSDT,TURTLE,Speculative,,0.0482,816878.67649,1.474,52.96164332105814,-0.00011865235007932243,0.044434,,0.9647680289103925,0.21341463414634151,0.16896551724137934,0.016566153632789262,0.350357548078255,0.03956666666666667,0.04963888888888888,macd_bearish_cross|uptrend,1,1,mixte,194,0,0,30,,,12.3,45.0,85.0,57.5,26.2,53.5,False,False,,0,,,,51
GASUSDT,GAS,Mid,288,1.605,234359.7284,-0.742,42.93432740382461,-0.010831631308621754,1.65256,1.9313,0.496984226289321,0.2179621848739495,0.15756302521008395,0.00981337846327929,0.6538477664398139,1.5186388888888884,1.7980555555555557,,0,0,neutre,365,0,0,30,,,31.0,28.0,95.5,47.0,50,53.37,False,False,,0,,,,51
DOGSUSDT,DOGS,Speculative,,3.25e-05,358799.5932174,2.201,54.70821080552225,-1.341052814293104e-07,2.9699999999999997e-05,3.9073500000000005e-05,1.0649304123185999,0.29378531073446323,0.12903225806451615,0.016257564449775375,0.5218659559318926,2.5930555555555546e-05,3.3894444444444454e-05,,0,0,neutre,365,0,0,30,,,17.0,57.0,62.5,47.0,50,53.34,False,False,,0,,,,57
GTCUSDT,GTC,Speculative,,0.096,197190.7765,2.128,52.36476250359732,-0.0011672429443923835,0.08756,0.12508500000000006,1.1996322714648966,0.3211009174311927,0.1724137931034483,0.001144140175971982,0.42701873127890205,0.07680555555555559,0.11030555555555557,doji_4h,0,0,neutre,365,0,0,30,,,17.0,57.0,62.5,47.0,50,53.34,False,False,,0,,,,57
GALAUSDT,GALA,Mid,223,0.00318,1423990.42019,-0.935,47.327138872253514,-1.7045712855262284e-05,0.0031585999999999997,0.005852300000000001,0.715426642753892,0.41101694915254244,0.3283898305084746,0.012745981595631211,0.7439348025540825,0.002921666666666667,0.004165555555555556,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,57.0,60.5,68.0,26.2,53.28,False,False,,0,,,,51
NEIROUSDT,NEIRO,Speculative,563,9.502e-05,6113314.75384353,5.613,61.72783081047915,-1.701959530172148e-07,7.207680000000001e-05,0.0001082061,1.987743919641583,0.37817638266068765,0.18366821226172084,0.023542589280182356,0.520144677958466,5.6711944444444444e-05,9.39727777777778e-05,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,52.0,78.5,56.4,53.22,False,False,,0,,,,57
ALTUSDT,ALT,Mid,499,0.00767,514580.71995,2.13,55.45284905715629,-1.5741453076994133e-05,0.007085799999999999,0.011078900000000003,0.7250988984195946,0.3473118279569892,0.17526881720430104,0.001240091763224881,0.7021867257423651,0.006430555555555554,0.008674444444444446,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,57.0,65.0,57.5,19.9,53.19,False,False,,0,,,,50
QNTUSDT,QNT,Etabli,68,68.6,432748.23728,-0.218,39.42727333600688,-0.4570506304652394,72.85600000000001,75.37469999999999,0.4144042276376755,0.173976803092921,0.13957863054928513,0.015282378620891313,0.6595143790483193,62.56555555555555,76.81444444444443,double_top_90d|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,45.0,28.0,95.5,47.0,35.0,53.17,False,False,,0,,,,47
CTSIUSDT,CTSI,Speculative,679,0.03368,2300569.44122,-4.128,52.46790402067307,-0.00027340006610725783,0.030375399999999993,0.034667449999999995,1.4518352388288265,0.30408115121490914,0.2047652748289691,0.012006001589983994,0.1852626609503936,0.022971666666666675,0.037895000000000005,,0,0,neutre,365,0,0,30,,,17.0,57.0,56.5,68.0,50,53.13,False,False,,0,,,,56
1000CATUSDT,1000CAT,Speculative,,0.0019,295444.422152,2.703,54.94480687555945,-1.794888223655654e-06,0.0017494000000000003,0.0027427500000000017,0.8864650692979077,0.251207729468599,0.09090909090909084,0.0190337524556206,0.7148374022544121,0.0015777777777777776,0.0019702777777777783,macd_bearish_cross|double_bottom_90d,1,1,mixte,365,0,0,30,,,17.0,57.0,69.5,47.0,25.9,53.04,False,False,,0,,,,52
