symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d,explosion_score,explosion_label
BABYUSDT,BABY,Mid,419,0.0128,708460.80893,6.489,58.809895761029175,0.000260212532148694,0.011947000000000001,0.013911050000000003,1.1064157233605567,0.5051229508196721,0.3452868852459016,0.7041380220700579,0.15331747933696324,0.010661666666666668,0.01597833333333333,rsi_bearish_divergence|downtrend|doji_4h,0,2,baissier,365,0,0,30,,,31.0,66.0,43.0,57.5,9.4,47,36.74,5,≈ Neutre vs BTC,False,False,,0,,,,47,2,,Divergence RSI baissière,55311615,139987120,4324534339.98,10944889122.0,,39.5,3147277265,$3.1B,7.67,17,🔥 Fort
RIFUSDT,RIF,Mid,313,0.0803,530943.4269,1.389,51.11129054888786,0.0020182892259839715,0.09140999999999998,0.06462550000000002,0.8160214971959701,0.5297491039426523,0.42365591397849467,0.2726149339625293,0.014852282550507035,0.06395833333333333,0.13254444444444438,double_top_90d,0,1,baissier,365,0,0,30,,,31.0,45.0,53.5,57.5,27.6,47,35.95,5,≈ Neutre vs BTC,False,False,,0,,,,47,4,⚠️ Surveiller,Volume ×0.3 (épuisement)|Double sommet,80367487,80367487,1000000000.0,1000000000.0,,100.0,,,,18,🔥 Fort
TFUELUSDT,TFUEL,Mid,361,0.00902,213554.00807,2.968,70.60415730216428,0.00016713534973972674,0.007771200000000001,0.010379399999999997,0.5051905640804626,0.3154362416107383,0.13710450623202308,1.3017084651152324,0.7454986028104048,0.00723,0.00918,rsi_bearish_divergence|resistance_test|downtrend,0,3,baissier,365,0,0,30,,,31.0,66.0,75.5,47.0,0,47,37.29,5,≈ Neutre vs BTC,False,False,,0,,,,47,2,,Divergence RSI baissière,67176543,67177551,7447180995.0,7447327082.0,,100.0,,,,11,🔥 Fort
MUUBUSDT,MUUB,Speculative,,28.0,1446200.4611,-5.756,44.20521517527593,-0.47694148577247264,,,2.263962166734174,0.462748344370861,0.228476821192053,0.7572135967968511,,22.749285714285715,34.53285714285715,,0,0,neutre,37,0,0,30,,,8.0,45.0,42.0,68.0,50,47,21.81,5,≈ Neutre vs BTC,False,False,,0,,,,47,1,,,,,,,,,,,,0,
AAOIBUSDT,AAOIB,Speculative,,112.78,921185.17903,-0.722,44.94031602977795,-3.99663003385642,,,1.6607518602231692,0.38138819146351344,0.2746659815005139,0.8085403405842421,,91.18764705882353,148.10000000000002,,0,0,neutre,44,0,0,30,,,8.2,45.0,42.0,57.5,50,47,21.1,5,≈ Neutre vs BTC,False,False,,0,,,,47,1,,,,,,,,,,,,0,
PARTIUSDT,PARTI,Speculative,,0.0248,881101.00021,4.202,48.343038455411644,0.0004912116463651629,0.026688,0.0567755,0.7255730140896057,0.63915857605178,0.5987055016181231,0.9891198314831451,-0.031804459699894705,0.02321666666666668,0.058974999999999986,downtrend,0,1,baissier,365,0,0,30,,,17.0,46.0,49.0,57.5,31.2,47,26.49,5,≈ Neutre vs BTC,False,False,,0,,,,47,0,,,,,,,,,,,,21,🔥 Fort
MMTUSDT,MMT,Speculative,619,0.1614,721667.03986,0.938,43.80151779930931,-0.0023919662343768315,0.17855599999999996,0.14250500000000002,1.694636586741657,0.3975667189952905,0.3665620094191524,0.5148577440571677,0.22666605800498785,0.11801388888888889,0.21118888888888893,,0,0,neutre,297,0,0,30,,,15.1,45.0,41.5,57.5,50,47,25.78,5,≈ Neutre vs BTC,False,False,,0,,,,47,3,,Volume ×0.5 (épuisement),32956916,161477976,204095424.0,1000000000.0,1000000000.0,20.4,4251075,$4M,-1.41,15,🔥 Fort
ERAUSDT,ERA,Speculative,,0.0574,359840.24693,2.135,40.20886496897168,0.00023122116968420005,0.06964999999999999,0.112371,0.7502451996404018,0.5612648221343874,0.5470355731225297,0.798136588707813,0.4049436189747418,0.05968611111111109,0.11014999999999998,,0,0,neutre,365,0,0,30,,,17.0,37.0,55.0,47.0,50,47,26.06,5,≈ Neutre vs BTC,False,False,,0,,,,47,0,,,,,,,,,,,,25,🔥 Fort
PUNDIXUSDT,PUNDIX,Speculative,747,0.0931,259349.01369,2.083,71.97058429588768,0.0019604894833568677,0.080284,0.12282500000000002,0.5312954946086422,0.4996582365003418,0.3615857826384143,0.9449579726387901,0.5211854294149779,0.0747472222222222,0.11711111111111111,rsi_bearish_divergence|downtrend,0,2,baissier,365,0,0,30,,,17.0,57.0,79.0,47.0,9.4,47,27.46,5,≈ Neutre vs BTC,False,False,,0,,,,47,2,,Divergence RSI baissière,24076267,24076267,258386541.0999244,258386541.0999244,,100.0,,,,13,🔥 Fort
INTWBUSDT,INTWB,Speculative,,18.91,228868.983,7.139,39.42873813468984,-0.717532326839198,,,1.671067312822228,0.4088191330343797,0.29596412556053814,0.7894940425475694,,17.339285714285715,26.282142857142862,,0,0,neutre,37,0,0,30,,,8.0,45.0,42.0,47.0,50,47,20.13,5,≈ Neutre vs BTC,False,False,,0,,,,47,1,,,,,,,,,,,,0,
MSFTBUSDT,MSFTB,Speculative,,503.59,200354.66242,1.83,70.09231105804875,-2.2333603571865694,447.343,,0.3954696199639863,0.05144910368790966,0.007818052594171957,0.4928962487855946,,380.9660869565218,500.72869565217394,rsi_bearish_divergence,0,1,baissier,59,0,0,30,,,8.6,36.0,90.0,47.0,28.2,47,21.03,5,≈ Neutre vs BTC,False,False,,0,,,,47,7,🔴 Sortie,Volume ×0.5 (épuisement)|Près du plus haut 90j (résistance)|Divergence RSI baissière,,,,,,,,,,13,🔥 Fort
WALUSDT,WAL,Mid,390,0.024,338666.42256,3.448,49.54022576848108,0.0003945453219844175,0.026236000000000006,0.05501999999999998,1.2195643498004027,0.6483704974271012,0.5866209262435677,0.8648482140055,0.4952967898608891,0.022727777777777777,0.04188055555555556,downtrend,0,1,baissier,322,0,0,30,,,29.8,46.0,44.5,47.0,31.2,46,34.1,4,≈ Neutre vs BTC,False,False,,0,,,,46,0,,,60469433,120447040,2510208333.0,5000000000.0,5000000000.0,50.2,3618930,$4M,3.83,20,🔥 Fort
AIGENSYNUSDT,AIGENSYN,Speculative,,0.02036,799729.79061,2.414,43.99889883403556,7.92547333458547e-05,0.022645799999999997,,0.6269826544544802,0.4372688477951636,0.42076813655761025,0.5948622246382309,0.2338236605322404,0.020407222222222226,0.03041722222222222,downtrend,0,1,baissier,106,0,0,30,,,9.9,45.0,62.5,57.5,31.2,46,22.36,4,≈ Neutre vs BTC,False,False,,0,,,,46,2,,Volume ×0.6 (épuisement),,,,,,,,,,21,🔥 Fort
ENSOUSDT,ENSO,Speculative,930,0.82,612258.94683,2.757,46.43515040338359,-0.005451341167354832,0.8256800000000003,0.930425,1.0640694846901988,0.2841584158415842,0.18910891089108917,0.39509769996603056,0.2440042916603203,0.5898888888888888,0.9327222222222221,evening_star_4h,0,1,baissier,318,0,0,30,,,15.7,37.0,56.5,57.5,32.8,46,25.08,4,≈ Neutre vs BTC,False,False,,0,,,,46,5,⚠️ Surveiller,Volume ×0.4 (épuisement)|Étoile du soir 4h,16869597,81931022,20590000.0,100000000.0,127339703.0,20.6,,,,21,🔥 Fort
TLMUSDT,TLM,Speculative,,0.001484,588732.713672,1.228,47.438766787199924,8.855979608694167e-06,0.00163508,0.0016245350000000003,1.2306547899983447,0.5882885602173257,0.5526712948988832,0.31493811320047427,0.2501456745136352,0.0009452500000000001,0.002353083333333333,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,17.0,45.0,38.5,57.5,34.9,46,25.97,4,≈ Neutre vs BTC,False,False,,0,,,,46,2,,Volume ×0.3 (épuisement),,,,,,,,,,20,🔥 Fort
QNTBUSDT,QNTB,Speculative,,53.72,59332.6605,0.243,43.56358694424848,-1.639106553876542,,,1.1964246942289725,0.2656578394283313,0.2473027882863949,0.22345773733202715,,50.41785714285713,65.84928571428573,,0,0,neutre,37,0,0,30,,,8.0,36.0,52.5,47.0,50,46,19.68,4,≈ Neutre vs BTC,False,False,,0,,,,46,3,,Volume ×0.2 (épuisement),,,,,,,,,,0,
WIFUSDT,WIF,Mid,161,0.2276,5540066.745209,14.085,81.90545611007464,0.008042837762126434,0.15414399999999998,0.17946600000000018,0.9459988205307152,0.29375,0.0,2.166219160951031,0.605070722074497,0.13806944444444447,0.19218333333333334,rsi_bearish_divergence|downtrend,0,2,baissier,365,0,0,30,,,31.0,66.0,77.5,78.5,9.4,45,40.49,3,≈ Neutre vs BTC,False,False,,0,,,,45,8,🔴 Sortie,RSI 82 (surachat extrême)|Près du plus haut 90j (résistance)|Divergence RSI baissière,227707848,227707848,998926392.0,998926392.0,998926392.0,100.0,,,,9,🔥 Fort
JTOUSDT,JTO,Mid,143,0.5226,4320760.63323,0.23,43.49509297935409,-0.004319121258712498,0.5670780000000001,0.4626035000000001,0.9173945977035861,0.4110705596107056,0.3631386861313869,1.1881021284480746,0.17175927194379376,0.5063555555555557,0.768313888888889,macd_bearish_cross|double_top_90d|support_bounce,1,2,baissier,365,0,0,30,,,31.0,54.0,62.5,68.0,16.9,45,37.76,3,≈ Neutre vs BTC,False,False,,0,,,,45,5,⚠️ Surveiller,Double sommet|MACD cross baissier,269400075,523515654,514597937.3,1000000000.0,,51.5,1093250436,$1.1B,25.47,17,🔥 Fort
SOXLBUSDT,SOXLB,Speculative,,120.25,14866943.62167,3.682,44.62802241410522,-0.4197114874692103,139.2162,,1.7156019295849338,0.5300971861802269,0.3881850099221493,0.9644665659255443,,109.97850000000001,179.98149999999998,,0,0,neutre,52,0,0,30,,,8.4,45.0,28.5,78.5,50,45,22.12,3,≈ Neutre vs BTC,False,False,,0,,,,45,1,,,,,,,,,,,,23,🔥 Fort
BNBUSDT,BNB,Etabli,4,710.45,91701395.80739,1.626,81.01620093724448,7.6625608360079696,603.2645999999997,616.8713,0.32374224639349375,0.2396137685393884,0.011603639702813301,0.9981263212946627,0.7384130255448708,558.7841666666666,669.3788888888889,rsi_bearish_divergence|uptrend,1,1,mixte,365,0,0,30,,,45.0,48.0,92.0,78.5,31.3,44,50.04,2,≈ Neutre vs BTC,False,False,,0,,,,44,8,🔴 Sortie,RSI 81 (surachat extrême)|Près du plus haut 90j (résistance)|Divergence RSI baissière,94610335100,94610333885,133162665.98,133162660.16,200000000.0,100.0,177044461218,$177.0B,18.01,6,⚡ Modéré
SPCXBUSDT,SPCXB,Mid,353,140.06,13443027.66683,1.53,56.37514733039469,-0.047245258640053134,129.29240000000001,,0.8150293398711259,0.4752879428488118,0.31958011371920114,0.4225743439859297,,112.05666666666666,178.47433333333328,macd_bearish_cross|bearish_engulfing_4h,0,2,baissier,77,0,0,30,,,23.1,45.0,58.5,78.5,14.5,44,31.77,2,≈ Neutre vs BTC,False,False,,0,,,,44,7,🔴 Sortie,Volume ×0.4 (épuisement)|Engloutissement baissier 4h|MACD cross baissier,68858678,68879896,491534.58162068,491686.040733,,100.0,,,,14,🔥 Fort
币安人生USDT,币安人生,Mid,107,0.5105,1826895.32788,3.194,47.06334717580018,0.009862510178616338,0.583344,0.4000055000000001,0.9814302137225001,0.47288715192965314,0.3764044943820224,0.4171794829556014,0.04695111943318175,0.4821972222222223,0.7538222222222224,double_top_90d|downtrend|doji_4h,0,2,baissier,233,0,0,30,,,27.4,45.0,62.5,68.0,8.8,44,33.74,2,≈ Neutre vs BTC,False,False,,0,,,,44,4,⚠️ Surveiller,Volume ×0.4 (épuisement)|Double sommet,509968562,509968562,1000000000.0,1000000000.0,1000000000.0,100.0,,,,16,🔥 Fort
BANKUSDT,BANK,Speculative,,0.0358,2237108.85853,1.13,39.32399814198275,0.003411397005618561,0.09305400000000003,0.05118850000000001,3.6865795567520263,0.9075585988938635,0.9057150381880432,0.6181649784321216,0.07964034430153746,0.03347222222222222,0.19532222222222223,,0,0,neutre,288,0,0,30,,,14.9,45.0,22.0,68.0,50,44,25.29,2,≈ Neutre vs BTC,False,False,,0,,,,44,0,,,,,,,,,485386546,$485M,9.5,21,🔥 Fort
ATMUSDT,ATM,Speculative,,1.358,554916.55979,0.0,37.02124999449478,0.01027592035121122,1.8609200000000001,1.397325,0.8943338309041086,0.5361864996520529,0.5278357689631177,0.5694571231442785,0.05389454843982711,1.0001388888888887,2.658805555555555,downtrend,0,1,baissier,365,0,0,30,,,17.0,45.0,49.0,57.5,31.2,44,26.37,2,≈ Neutre vs BTC,False,False,,0,,,,44,2,,Volume ×0.6 (épuisement),,,,,,,,,,21,🔥 Fort
NXPCUSDT,NXPC,Mid,381,0.2078,580170.67769,5.536,43.53371708485956,0.00169026172687488,0.23427000000000006,0.2871934999999998,0.7452849836664772,0.5858959537572254,0.5211560693641618,1.6234502570119085,0.31474901208452016,0.20520000000000002,0.37967777777777767,downtrend|shooting_star_4h,0,2,baissier,365,0,0,30,,,31.0,55.0,55.0,57.5,10.9,43,36.23,1,≈ Neutre vs BTC,False,False,,0,,,,43,2,,Étoile filante 4h,62360538,206401040,300487019.5175758,994552574.1697733,1000000000.0,30.2,,,,24,🔥 Fort
STRAXUSDT,STRAX,Speculative,797,0.00986,171403.65107,3.789,65.74062040520627,0.00015449913663614668,0.009025,0.011835100000000005,0.43175706702885575,0.4859987554449285,0.3870566272557561,0.3116936894572363,0.19006033612492287,0.008369166666666667,0.012044444444444444,rsi_bearish_divergence|downtrend,0,2,baissier,365,0,0,30,,,17.0,48.0,73.0,47.0,9.4,43,26.02,1,≈ Neutre vs BTC,False,False,,0,,,,43,4,⚠️ Surveiller,Volume ×0.3 (épuisement)|Divergence RSI baissière,21684331,21684475,2200720822.9348845,2200735378.970129,,100.0,,,,14,🔥 Fort
BTCUSDT,BTC,Etabli,1,80377.66,1341161910.7831426,2.481,82.17339596090942,1314.6668239750343,66475.437,69261.70135,0.41942345727179864,0.20653445288435804,0.0,0.8352992431737305,1.0,60665.12472222223,72629.22333333334,rsi_bearish_divergence,0,1,baissier,365,0,0,30,,,45.0,48.0,86.0,78.5,28.2,42,49.49,0,≈ Neutre vs BTC,False,False,,0,🔥 Trending #8 sur CoinGecko,8,,42,8,🔴 Sortie,RSI 82 (surachat extrême)|Près du plus haut 90j (résistance)|Divergence RSI baissière,1614002665199,1614004353488,20075975.0,20075996.0,21000000.0,100.0,,,,7,⚡ Modéré
EPICUSDT,EPIC,Speculative,,0.3415,594739.67975,1.215,38.283249659871366,-0.0008916601972316224,0.54642,0.38775000000000015,3.0656370856881003,0.7198518892535555,0.7131195825969873,0.1894824656715626,0.015394353894118983,0.3234055555555556,0.8578222222222223,,0,0,neutre,365,0,0,30,,,17.0,36.0,28.0,57.5,50,42,25.16,0,≈ Neutre vs BTC,False,False,,0,,,,42,3,,Volume ×0.2 (épuisement),,,,,,,,,,20,🔥 Fort
SYNUSDT,SYN,Speculative,749,0.10992,558040.002358,0.466,43.420710960592295,0.004538256820261016,0.1520262,0.10556275000000005,1.9843516170564648,0.8482966643009227,0.8054293825408091,0.1208403736246952,0.018531871305219917,0.04100277777777776,0.41908694444444444,uptrend,1,0,haussier,365,0,0,30,,,17.0,36.0,22.0,57.5,53.1,42,24.98,0,≈ Neutre vs BTC,False,False,,0,,,,42,2,,Volume ×0.1 (épuisement),24027855,27420728,219066529.0,250000000.0,250000000.0,87.6,11542198,$12M,-1.84,18,🔥 Fort
HOMEUSDT,HOME,Speculative,703,0.00617,1422373.1816,0.817,37.42233873540153,-1.3757442255521793e-05,0.008374399999999999,0.01932735,1.420661539954597,0.9116626171468241,0.8927455744533148,0.403996670631352,-0.05749752692830615,0.00594388888888889,0.03874083333333333,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,28.0,32.5,68.0,53.1,41,25.49,-1,≈ Neutre vs BTC,False,False,,0,,,,41,3,,Volume ×0.4 (épuisement),26665042,61809200,4314089528.61,10000000000.0,10000000000.0,43.1,,,,24,🔥 Fort
WBETHUSDT,WBETH,Speculative,,2780.49,715303.585611,2.299,78.26387258903758,47.74614385269069,2181.5128000000004,2212.188349999998,0.673547112330344,0.22394156244792807,0.0,0.5151438820742358,0.876465626064038,1773.3702777777778,2416.122222222222,rsi_bearish_divergence|double_bottom_90d|resistance_test|uptrend,2,2,mixte,365,0,0,30,,,17.0,48.0,81.5,57.5,22.0,40,28.13,-2,≈ Neutre vs BTC,False,False,,0,,,,40,8,🔴 Sortie,RSI 78 (surachat)|Volume ×0.5 (épuisement)|Près du plus haut 90j (résistance),,,,,,,,,,8,⚡ Modéré
WBTCUSDT,WBTC,Speculative,,80349.14,1316174.1476824,2.457,82.02990869918656,1306.6678329051224,66465.3574,69146.95844999996,0.4193142694216642,0.20539354816648875,0.0,0.3313224317934932,0.9996503155426655,60584.29444444444,72845.13361111113,rsi_bearish_divergence|doji_4h,0,1,baissier,365,0,0,30,,,17.0,39.0,86.0,68.0,28.2,39,28.53,-3,≈ Neutre vs BTC,False,False,,0,,,,39,10,🔴 Sortie,RSI 82 (surachat extrême)|Volume ×0.3 (épuisement)|Près du plus haut 90j (résistance),,,,,,,9194029315,$9.2B,12.59,9,🔥 Fort
ZBTUSDT,ZBT,Speculative,722,0.079,784846.29653,3.133,41.80037853585247,0.00030406539417338757,0.10196999999999998,0.11032049999999989,2.4481883381186176,0.6067056945183609,0.5795635976583289,0.5706081602329686,-0.008959907433929706,0.08149166666666667,0.1389527777777778,macd_bullish_cross|downtrend|doji_4h,1,1,mixte,315,0,0,30,,,15.6,37.0,28.0,57.5,34.9,39,23.44,-3,≈ Neutre vs BTC,False,False,,0,,,,39,2,,Volume ×0.6 (épuisement),25490797,78939243,322916660.0,1000000000.0,1000000000.0,32.3,61996251,$62M,14.04,24,🔥 Fort
OPENUSDT,OPEN,Speculative,597,0.16,436867.56745,2.564,43.84228777469565,-0.0020700984203813177,0.17055800000000002,0.18102150000000006,1.0014244761092708,0.4193418940609952,0.3567415730337079,0.34797243217692664,0.2827328938460672,0.1499416666666667,0.22676666666666664,downtrend|doji_4h,0,1,baissier,354,0,0,30,,,16.7,28.0,52.0,47.0,31.2,39,23.47,-3,≈ Neutre vs BTC,False,False,,0,,,,39,3,,Volume ×0.3 (épuisement),34562696,160383739,215500000.0,1000000000.0,1000000000.0,21.6,,,,25,🔥 Fort
MANTRAUSDT,MANTRA,Speculative,709,0.00415,599723.74246,3.491,31.754662201700825,-3.065569573933402e-05,0.005568199999999999,,0.9483210646774107,0.5281285878300804,0.5235361653272101,0.9929962583783404,0.36125846449678983,0.0047127777777777775,0.008101388888888887,double_top_90d|downtrend|doji_4h,0,2,baissier,177,0,0,30,,,11.8,36.0,55.0,57.5,8.8,37,20.8,-5,≈ Neutre vs BTC,False,False,,0,,,,37,3,,Double sommet,26359316,33552760,6354273388.992704,8088358494.584722,10000000000.0,78.6,,,,18,🔥 Fort
DEXEUSDT,DEXE,Mid,357,1.91,2107997.81969,1.058,30.513727225461523,0.6156581498743283,10.8178,11.497374999999993,1.0466066790602733,0.9651687270297361,0.9600526227865019,1.1694565121188842,0.0010192362486901212,1.9184444444444442,33.84152777777778,death_cross|downtrend,0,2,baissier,365,0,0,30,,,31.0,37.0,32.5,68.0,14.7,35,33.79,-7,≈ Neutre vs BTC,False,False,,0,,,,35,0,,,67579987,184953653,35261696.60097028,96504599.33609451,,36.5,,,,20,🔥 Fort
ALLOUSDT,ALLO,Mid,382,0.2539,1113609.21096,0.914,38.32691426714214,-0.0007031627126506089,0.33647999999999995,0.21141500000000002,1.0023871797402888,0.5149816354146529,0.5093756040982022,0.1623167273644899,-0.06475781016795032,0.23509444444444444,0.46900555555555556,macd_bearish_cross|double_top_90d|doji_4h,0,2,baissier,290,0,0,30,,,28.9,36.0,38.5,68.0,10.4,34,32.38,-8,🔴 Sous-performe BTC,False,False,,0,,,,34,7,🔴 Sortie,Volume ×0.2 (épuisement)|Double sommet|MACD cross baissier,62196924,199885531,245200127.32318956,788012423.3709031,1000000000.0,31.1,,,,15,🔥 Fort
BFUSDUSDT,BFUSD,Etabli,63,1.0,2924177.9145,0.01,56.14728599290629,2.358781151559687e-05,0.9993999999999997,0.9994040000000003,0.003986727850388213,0.000900090009000912,0.000199980001999778,2.3534423326789002,0.13217951459436622,0.9987944444444439,0.9999972222222225,support_bounce|resistance_test|squeeze_breakout|uptrend,3,1,haussier,365,0,0,30,,,45.0,84.0,94.0,68.0,49.4,74,54.73,32,🟢 Surperforme BTC,False,True,,0,,,,74,2,,Près du plus haut 90j (résistance),1319925796,1319925796,1320000000.0,1320000000.0,,100.0,,,,0,
FRAXUSDT,FRAX,Mid,167,0.3145,414952.63993,4.868,59.834295317595085,0.000502240864666369,0.27939600000000003,0.40654100000000026,0.7510461798059412,0.42785821268097857,0.21467798302546184,2.2004863666982324,0.5124643321666386,0.23927222222222222,0.33649722222222217,squeeze_breakout|doji_4h,1,0,haussier,225,0,0,30,,,27.2,84.0,73.0,47.0,53.9,72,39.93,30,🟢 Surperforme BTC,False,True,,0,,,,72,0,,,217441293,217441293,219320045.8726003,219320045.8726003,,100.0,45302422,$45M,-1.93,0,
EURIUSDT,EURI,Speculative,556,1.1643,13596259.3253,-0.043,54.67090874756686,-0.00033628127353807664,1.151844,1.1596575,0.08149188703003768,0.06467363371594989,0.01647098572514558,12.051500424992879,0.17163299339222401,1.1337055555555557,1.1674333333333335,macd_bearish_cross|resistance_test|uptrend,1,2,baissier,365,0,0,30,,,17.0,84.0,94.0,78.5,21.8,72,34.87,30,🟢 Surperforme BTC,False,True,,3,⚡ Volume ×12.1 vs médiane,,12.05,72,5,⚠️ Surveiller,Près du plus haut 90j (résistance)|MACD cross baissier,38586012,38586012,33139851.48990108,33139851.48990108,,100.0,,,,0,
FDUSDUSDT,FDUSD,Mid,124,0.9996,31502800.0018,0.11,63.11235261030043,9.95238466802873e-05,0.9982080000000001,0.9988445000000001,0.0065839324150664845,0.0020010005002501267,0.0,1.5754975970128187,0.4863648332409993,0.9976222222222229,0.9995166666666666,rsi_bearish_divergence|support_bounce|resistance_test|squeeze_breakout,2,2,mixte,365,0,0,30,,,31.0,84.0,100.0,78.5,24.6,65,44.92,23,🟢 Surperforme BTC,False,True,,0,,,,65,4,⚠️ Surveiller,Près du plus haut 90j (résistance)|Divergence RSI baissière,334300061,334300061,334456418.3506009,334456418.3506009,,100.0,,,,0,
USDPUSDT,USDP,Speculative,669,0.9996,27635.305,-0.05,47.1634555051843,-4.155417058020162e-07,1.000286,1.0001940000000005,0.017693888429973922,0.0035953260761011157,0.001897154268597117,0.993603770409022,-0.17718803110235887,0.9967444444444445,1.0052472222222224,doji_4h,0,0,neutre,365,0,0,30,,,17.0,54.0,94.0,47.0,50,61,30.44,19,🟢 Surperforme BTC,False,True,,0,,,,61,3,,Près du plus haut 90j (résistance),29135890,29135890,29168261.410694428,29168261.41069442,,100.0,,,,0,
EURUSDT,EUR,Speculative,,1.1649,13440500.10942,-0.026,54.7692257730077,-0.0003066403830557377,1.1523299999999999,1.1602155,0.08214893381217336,0.02578600188469118,0.016464032421479105,0.7600640002424237,0.3266732011407383,1.1391833333333332,1.1681638888888886,macd_bearish_cross|resistance_test|uptrend,1,2,baissier,365,0,0,30,,,17.0,66.0,100.0,78.5,21.8,59,33.07,17,🟢 Surperforme BTC,False,True,,0,,,,59,5,⚠️ Surveiller,Près du plus haut 90j (résistance)|MACD cross baissier,,,,,,,,,,0,
USD1USDT,USD1,Etabli,24,0.99959,239565309.78131,-0.02,41.44395486198911,-3.9984280031631024e-05,0.9999379999999998,0.9998888999999995,0.003665463011353861,0.0016281927060961426,0.0015183146707154717,1.4668106804755967,-0.17172016811704552,0.9993658333333332,1.000785277777778,rsi_bullish_divergence|golden_cross|resistance_test,2,1,haussier,365,0,0,30,,,45.0,54.0,94.0,78.5,48.0,58,51.88,16,🟢 Surperforme BTC,False,True,,0,,,,58,3,,Près du plus haut 90j (résistance),4094066284,4096065086,4095494815.138357,4097494315.138357,,100.0,,,,0,
TUSDUSDT,TUSD,Mid,109,0.9981,55705.0329,-0.01,51.789986603101056,-4.0372310384173223e-05,0.9975960000000001,0.9989114999999998,0.008796135676231366,0.0040000000000000036,0.0019000000000000128,0.9081692110476635,-0.059086159988444985,0.9961527777777781,0.9998500000000001,macd_bearish_cross|resistance_test|uptrend,1,2,baissier,365,0,0,30,,,31.0,66.0,94.0,47.0,21.8,58,39.71,16,🟢 Surperforme BTC,False,True,,0,,,,58,5,⚠️ Surveiller,Près du plus haut 90j (résistance)|MACD cross baissier,493603094,493603094,494515083.0,494515083.0,,100.0,,,,0,
